<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
NASDAQ 100;D;20190929;000000;7681.58;7681.58;7681.58;7681.58;0;0
NASDAQ 100;D;20190930;000000;7705.55;7761.76;7694.05;7749.45;0;0
NASDAQ 100;D;20191001;000000;7783.14;7821.72;7675.59;7686.77;0;0
NASDAQ 100;D;20191002;000000;7684.14;7684.14;7513.69;7551.96;0;0
NASDAQ 100;D;20191003;000000;7550.79;7640.39;7463.83;7635.09;0;0
NASDAQ 100;D;20191004;000000;7638.39;7758.87;7638.39;7753.31;0;0
NASDAQ 100;D;20191005;000000;7754.1;7754.1;7754.1;7754.1;0;0
NASDAQ 100;D;20191006;000000;7754.1;7754.1;7754.1;7754.1;0;0
NASDAQ 100;D;20191007;000000;7725.68;7783.79;7712.68;7723.64;0;0
NASDAQ 100;D;20191008;000000;7725.13;7725.13;7604.47;7604.47;0;0
NASDAQ 100;D;20191009;000000;7604.27;7717.94;7604.27;7688.47;0;0
NASDAQ 100;D;20191010;000000;7690.53;7772.59;7682.61;7736.26;0;0
NASDAQ 100;D;20191011;000000;7740.36;7904.05;7740.36;7843.62;0;0
NASDAQ 100;D;20191012;000000;7843.87;7843.87;7843.87;7843.87;0;0
NASDAQ 100;D;20191013;000000;7843.87;7843.87;7843.87;7843.87;0;0
NASDAQ 100;D;20191014;000000;7834.56;7865.66;7827.27;7845.24;0;0
NASDAQ 100;D;20191015;000000;7842.33;7960.14;7842.33;7942.48;0;0
NASDAQ 100;D;20191016;000000;7942.85;7942.85;7898.41;7920.21;0;0
NASDAQ 100;D;20191017;000000;7975.77;7981.14;7914.94;7944.29;0;0
NASDAQ 100;D;20191018;000000;7942.14;7946.8;7830.2;7872.96;0;0
NASDAQ 100;D;20191019;000000;7868.49;7868.49;7868.49;7868.49;0;0
NASDAQ 100;D;20191020;000000;7868.49;7868.49;7868.49;7868.49;0;0
NASDAQ 100;D;20191021;000000;7911.58;7941.48;7888.07;7940.58;0;0
NASDAQ 100;D;20191022;000000;7940.33;7976.89;7872.57;7874.74;0;0
NASDAQ 100;D;20191023;000000;7874.62;7890.21;7845.45;7889.47;0;0
NASDAQ 100;D;20191024;000000;7956.43;7969.66;7912.95;7964.76;0;0
NASDAQ 100;D;20191025;000000;7966.72;8033.29;7926.6;8027.03;0;0
NASDAQ 100;D;20191026;000000;8029.22;8029.22;8029.22;8029.22;0;0
NASDAQ 100;D;20191027;000000;8029.22;8029.22;8029.22;8029.22;0;0
NASDAQ 100;D;20191028;000000;8071.39;8119.73;8071.06;8110.51;0;0
NASDAQ 100;D;20191029;000000;8110.67;8110.67;8045.64;8046.62;0;0
NASDAQ 100;D;20191030;000000;8047.51;8094.65;8017.92;8084.31;0;0
NASDAQ 100;D;20191031;000000;8083.11;8110.44;8041.65;8082.26;0;0
NASDAQ 100;D;20191101;000000;8083.83;8158.9;8083.83;8158.9;0;0
NASDAQ 100;D;20191102;000000;8161.17;8161.17;8161.17;8161.17;0;0
NASDAQ 100;D;20191103;000000;8161.17;8161.17;8161.17;8161.17;0;0
NASDAQ 100;D;20191104;000000;8217.87;8228.25;8197.32;8209.12;0;0
NASDAQ 100;D;20191105;000000;8210.66;8229.09;8191.41;8209.69;0;0
NASDAQ 100;D;20191106;000000;8213.85;8213.85;8157.49;8192.74;0;0
NASDAQ 100;D;20191107;000000;8192.34;8270.64;8192.34;8218.35;0;0
NASDAQ 100;D;20191108;000000;8218.85;8252.13;8186.43;8252.13;0;0
NASDAQ 100;D;20191109;000000;8253.6;8255.89;8253.6;8255.89;0;0
NASDAQ 100;D;20191110;000000;8255.89;8255.89;8255.89;8255.89;0;0
NASDAQ 100;D;20191111;000000;8211.95;8245.89;8202.36;8240.61;0;0
NASDAQ 100;D;20191112;000000;8240.57;8293.18;8238.96;8264.88;0;0
NASDAQ 100;D;20191113;000000;8267.43;8274.61;8233.38;8261.19;0;0
NASDAQ 100;D;20191114;000000;8261.66;8264.94;8212.65;8259.13;0;0
NASDAQ 100;D;20191115;000000;8258.83;8315.9;8257.83;8309.76;0;0
NASDAQ 100;D;20191116;000000;8310.39;8315.52;8310.39;8315.52;0;0
NASDAQ 100;D;20191117;000000;8315.52;8315.52;8315.52;8315.52;0;0
NASDAQ 100;D;20191118;000000;8303.22;8340.41;8274.74;8326.85;0;0
NASDAQ 100;D;20191119;000000;8325.88;8357.7;8308.28;8340.41;0;0
NASDAQ 100;D;20191120;000000;8340.32;8340.32;8226.25;8280.05;0;0
NASDAQ 100;D;20191121;000000;8283.75;8283.75;8242.22;8268.53;0;0
NASDAQ 100;D;20191122;000000;8268.75;8292.11;8229.49;8272.08;0;0
NASDAQ 100;D;20191123;000000;8268.54;8272.08;8268.54;8272.05;0;0
NASDAQ 100;D;20191124;000000;8272.05;8272.05;8272.05;8272.05;0;0
NASDAQ 100;D;20191125;000000;8309.55;8371.75;8309.55;8371.75;0;0
NASDAQ 100;D;20191126;000000;8372.82;8398.04;8364.21;8391.14;0;0
NASDAQ 100;D;20191127;000000;8392.03;8445.32;8385.75;8444.69;0;0
NASDAQ 100;D;20191128;000000;8444.34;8444.71;8444.14;8444.71;0;0
NASDAQ 100;D;20191129;000000;8422.02;8435.96;8402.13;8415.49;0;0
NASDAQ 100;D;20191130;000000;8403.68;8403.68;8403.68;8403.68;0;0
NASDAQ 100;D;20191201;000000;8403.68;8403.68;8403.68;8403.68;0;0
NASDAQ 100;D;20191202;000000;8409.3;8409.35;8274.62;8311.06;0;0
NASDAQ 100;D;20191203;000000;8312.11;8312.11;8167.36;8255.15;0;0
NASDAQ 100;D;20191204;000000;8252.86;8316.43;8252.86;8295.59;0;0
NASDAQ 100;D;20191205;000000;8295.18;8321.19;8272.98;8306.22;0;0
NASDAQ 100;D;20191206;000000;8307.69;8405.85;8307.69;8398.6;0;0
NASDAQ 100;D;20191207;000000;8397.49;8397.5;8396.23;8397.37;0;0
NASDAQ 100;D;20191208;000000;8397.37;8397.37;8397.37;8397.37;0;0
NASDAQ 100;D;20191209;000000;8389.49;8425.75;8362.25;8363.31;0;0
NASDAQ 100;D;20191210;000000;8362.3;8392.81;8339.37;8355.02;0;0
NASDAQ 100;D;20191211;000000;8354.31;8407.52;8354.29;8407.52;0;0
NASDAQ 100;D;20191212;000000;8406.86;8493.1;8380.2;8466.2;0;0
NASDAQ 100;D;20191213;000000;8466.72;8517.52;8442.12;8489.4;0;0
NASDAQ 100;D;20191214;000000;8489.24;8489.34;8487.71;8487.71;0;0
NASDAQ 100;D;20191215;000000;8487.71;8487.71;8487.71;8487.71;0;0
NASDAQ 100;D;20191216;000000;8542.55;8584.7;8542.42;8572.42;0;0
NASDAQ 100;D;20191217;000000;8572.64;8592.21;8564.25;8575.03;0;0
NASDAQ 100;D;20191218;000000;8574.87;8608.1;8574.87;8583.42;0;0
NASDAQ 100;D;20191219;000000;8580.73;8640.69;8580.62;8640.52;0;0
NASDAQ 100;D;20191220;000000;8641.44;8687.66;8641.29;8677.37;0;0
NASDAQ 100;D;20191221;000000;8674.81;8678.49;8674.81;8678.49;0;0
NASDAQ 100;D;20191222;000000;8678.49;8678.49;8678.49;8678.49;0;0
NASDAQ 100;D;20191223;000000;8703.33;8710.88;8690.14;8694.14;0;0
NASDAQ 100;D;20191224;000000;8694.58;8708.22;8684.18;8699.91;0;0
NASDAQ 100;D;20191225;000000;8699.51;8699.51;8699.51;8699.51;0;0
NASDAQ 100;D;20191226;000000;8717.95;8776.14;8716.28;8776.14;0;0
NASDAQ 100;D;20191227;000000;8777.14;8810.73;8749.86;8769.11;0;0
NASDAQ 100;D;20191228;000000;8769.6;8770.98;8769.6;8770.98;0;0
NASDAQ 100;D;20191229;000000;8770.98;8770.98;8770.98;8770.98;0;0
NASDAQ 100;D;20191230;000000;8765.91;8768.29;8671.92;8706.07;0;0
NASDAQ 100;D;20191231;000000;8708.84;8735.18;8674.38;8733.37;0;0
NASDAQ 100;D;20200101;000000;8732.91;8733.07;8732.91;8733.07;0;0
NASDAQ 100;D;20200102;000000;8800.35;8868.6;8787.18;8867.56;0;0
NASDAQ 100;D;20200103;000000;8868.41;8872.22;8755.17;8800.4;0;0
NASDAQ 100;D;20200104;000000;8798.83;8798.83;8793.9;8793.9;0;0
NASDAQ 100;D;20200105;000000;8793.9;8793.9;8793.9;8793.9;0;0
NASDAQ 100;D;20200106;000000;8717.95;8849.41;8716.19;8849.41;0;0
NASDAQ 100;D;20200107;000000;8849.98;8872.47;8821.71;8844.9;0;0
NASDAQ 100;D;20200108;000000;8845.18;8953.52;8836.19;8912.17;0;0
NASDAQ 100;D;20200109;000000;8912.21;9004.31;8912.21;8989.26;0;0
NASDAQ 100;D;20200110;000000;8989.63;9024.87;8951.83;8968.28;0;0
NASDAQ 100;D;20200111;000000;8967.72;8967.72;8966.02;8966.64;0;0
NASDAQ 100;D;20200112;000000;8966.64;8966.64;8966.64;8966.64;0;0
NASDAQ 100;D;20200113;000000;9008.29;9071.53;8991.44;9071.37;0;0
NASDAQ 100;D;20200114;000000;9071.29;9080.16;9020.92;9032.31;0;0
NASDAQ 100;D;20200115;000000;9032.01;9078.85;9008.95;9036.11;0;0
NASDAQ 100;D;20200116;000000;9037.07;9125.01;9035.67;9125.01;0;0
NASDAQ 100;D;20200117;000000;9125.71;9176.34;9118.98;9171.7;0;0
NASDAQ 100;D;20200118;000000;9172.33;9173.73;9172.33;9173.73;0;0
NASDAQ 100;D;20200119;000000;9173.73;9173.73;9173.73;9173.73;0;0
NASDAQ 100;D;20200120;000000;9173.73;9173.73;9173.73;9173.73;0;0
NASDAQ 100;D;20200121;000000;9148.39;9185.65;9141.78;9165.95;0;0
NASDAQ 100;D;20200122;000000;9165.68;9242.48;9165.68;9191.55;0;0
NASDAQ 100;D;20200123;000000;9190.16;9221.13;9145.24;9215.99;0;0
NASDAQ 100;D;20200124;000000;9218.93;9272.24;9101.44;9141.17;0;0
NASDAQ 100;D;20200125;000000;9141.81;9141.81;9141.47;9141.47;0;0
NASDAQ 100;D;20200126;000000;9141.47;9141.47;9141.47;9141.47;0;0
NASDAQ 100;D;20200127;000000;8913.57;9001.44;8913.24;8955.54;0;0
NASDAQ 100;D;20200128;000000;8955.4;9111.32;8952.18;9093;0;0
NASDAQ 100;D;20200129;000000;9090.32;9153.08;9067.59;9100.6;0;0
NASDAQ 100;D;20200130;000000;9102.26;9138.86;9020.18;9136.82;0;0
NASDAQ 100;D;20200131;000000;9136.7;9168.88;8963.24;8994.82;0;0
NASDAQ 100;D;20200201;000000;8988.38;8991.51;8988.38;8991.51;0;0
NASDAQ 100;D;20200202;000000;8991.51;8991.51;8991.51;8991.51;0;0
NASDAQ 100;D;20200203;000000;9031.8;9147.77;9031.8;9130.39;0;0
NASDAQ 100;D;20200204;000000;9126.23;9352.96;9126.23;9333.6;0;0
NASDAQ 100;D;20200205;000000;9335.85;9442.55;9312.31;9366.02;0;0
NASDAQ 100;D;20200206;000000;9367.48;9448.46;9357.86;9448.46;0;0
NASDAQ 100;D;20200207;000000;9447.69;9453.24;9376.91;9401.41;0;0
NASDAQ 100;D;20200208;000000;9401.8;9401.8;9401.1;9401.1;0;0
NASDAQ 100;D;20200209;000000;9401.1;9401.1;9401.1;9401.1;0;0
NASDAQ 100;D;20200210;000000;9380.53;9513.84;9379.48;9512.54;0;0
NASDAQ 100;D;20200211;000000;9512.26;9600.05;9493.63;9516.99;0;0
NASDAQ 100;D;20200212;000000;9517.47;9615.9;9517.47;9611.9;0;0
NASDAQ 100;D;20200213;000000;9612.72;9636.41;9533.03;9593.38;0;0
NASDAQ 100;D;20200214;000000;9594.62;9634.3;9583.08;9620.97;0;0
NASDAQ 100;D;20200215;000000;9621.48;9623.58;9621.19;9623.58;0;0
NASDAQ 100;D;20200216;000000;9623.58;9623.58;9623.58;9623.58;0;0
NASDAQ 100;D;20200217;000000;9623.58;9623.58;9623.58;9623.58;0;0
NASDAQ 100;D;20200218;000000;9567.27;9647.72;9567.27;9627.87;0;0
NASDAQ 100;D;20200219;000000;9627.37;9736.57;9627.37;9718.46;0;0
NASDAQ 100;D;20200220;000000;9719.18;9719.18;9520.63;9629.66;0;0
NASDAQ 100;D;20200221;000000;9627.58;9627.83;9406.65;9442.24;0;0
NASDAQ 100;D;20200222;000000;9443.77;9446.69;9443.77;9446.69;0;0
NASDAQ 100;D;20200223;000000;9446.69;9446.69;9446.69;9446.69;0;0
NASDAQ 100;D;20200224;000000;9067.7;9194.17;9041.41;9081.87;0;0
NASDAQ 100;D;20200225;000000;9079.63;9181.75;8807.33;8842.76;0;0
NASDAQ 100;D;20200226;000000;8837.35;9032.87;8813.92;8878.21;0;0
NASDAQ 100;D;20200227;000000;8662.82;8786.59;8446.32;8446.32;0;0
NASDAQ 100;D;20200228;000000;8446.7;8489.06;8136.98;8444.58;0;0
NASDAQ 100;D;20200229;000000;8461.83;8461.83;8461.83;8461.83;0;0
NASDAQ 100;D;20200301;000000;8461.83;8461.83;8461.83;8461.83;0;0
NASDAQ 100;D;20200302;000000;8560.21;8869.53;8446.63;8869.41;0;0
NASDAQ 100;D;20200303;000000;8875.51;8994.62;8519.32;8594.71;0;0
NASDAQ 100;D;20200304;000000;8586.42;8948.78;8586.42;8946.66;0;0
NASDAQ 100;D;20200305;000000;8949.28;8949.28;8613.91;8688.21;0;0
NASDAQ 100;D;20200306;000000;8688.09;8688.09;8320.19;8528.68;0;0
NASDAQ 100;D;20200307;000000;8516.95;8530.34;8516.95;8530.34;0;0
NASDAQ 100;D;20200308;000000;8530.34;8530.34;8530.34;8530.34;0;0
NASDAQ 100;D;20200309;000000;7918.88;8241.68;7913.97;7939.93;0;0
NASDAQ 100;D;20200310;000000;7948.03;8364.63;7944.35;8364.63;0;0
NASDAQ 100;D;20200311;000000;8372.27;8372.27;7901.92;8003.21;0;0
NASDAQ 100;D;20200312;000000;8006.12;8006.12;7263.79;7263.79;0;0
NASDAQ 100;D;20200313;000000;7263.65;7998.51;7263.65;7998.51;0;0
NASDAQ 100;D;20200314;000000;7995.26;7995.26;7995.26;7995.26;0;0
NASDAQ 100;D;20200315;000000;7995.26;7995.26;7995.26;7995.26;0;0
NASDAQ 100;D;20200316;000000;7501.61;7561.09;6997.07;7014.13;0;0
NASDAQ 100;D;20200317;000000;7020.38;7549.62;6959.41;7470.03;0;0
NASDAQ 100;D;20200318;000000;7473.95;7473.95;6838.67;7169.67;0;0
NASDAQ 100;D;20200319;000000;7175.18;7514.09;7038.41;7279.52;0;0
NASDAQ 100;D;20200320;000000;7288.52;7487.62;6974.73;6998.15;0;0
NASDAQ 100;D;20200321;000000;6994.29;6994.29;6994.29;6994.29;0;0
NASDAQ 100;D;20200322;000000;6994.29;6994.29;6994.29;6994.29;0;0
NASDAQ 100;D;20200323;000000;6950.49;7144.14;6772.56;7030.05;0;0
NASDAQ 100;D;20200324;000000;7006.92;7544.17;7006.92;7544.17;0;0
NASDAQ 100;D;20200325;000000;7553.82;7777.61;7391.44;7464.79;0;0
NASDAQ 100;D;20200326;000000;7469.62;7910.69;7469.62;7900.34;0;0
NASDAQ 100;D;20200327;000000;7897.13;7897.13;7580.32;7585.03;0;0
NASDAQ 100;D;20200328;000000;7588.37;7588.37;7588.37;7588.37;0;0
NASDAQ 100;D;20200329;000000;7588.37;7588.37;7588.37;7588.37;0;0
NASDAQ 100;D;20200330;000000;7685.73;7899.42;7651.5;7885.94;0;0
NASDAQ 100;D;20200331;000000;7889.01;8011;7765.45;7813.5;0;0
NASDAQ 100;D;20200401;000000;7588.07;7701.64;7424.01;7494.68;0;0
NASDAQ 100;D;20200402;000000;7486.29;7639.26;7434.96;7638.79;0;0
NASDAQ 100;D;20200403;000000;7635.66;7673.17;7440.1;7526.14;0;0
NASDAQ 100;D;20200404;000000;7528.11;7528.11;7528.11;7528.11;0;0
NASDAQ 100;D;20200405;000000;7528.11;7528.11;7528.11;7528.11;0;0
NASDAQ 100;D;20200406;000000;7819.63;8108.9;7763.09;8077.23;0;0
NASDAQ 100;D;20200407;000000;8081.66;8305.59;8044.61;8044.97;0;0
NASDAQ 100;D;20200408;000000;8049.31;8253.08;8049.31;8221.66;0;0
NASDAQ 100;D;20200409;000000;8229.54;8334.12;8167.93;8234.06;0;0
NASDAQ 100;D;20200410;000000;8238.53;8238.53;8238.53;8238.53;0;0
NASDAQ 100;D;20200411;000000;8238.53;8238.53;8238.53;8238.53;0;0
NASDAQ 100;D;20200412;000000;8238.53;8238.53;8238.53;8238.53;0;0
NASDAQ 100;D;20200413;000000;8209.74;8338.15;8158.58;8333.27;0;0
NASDAQ 100;D;20200414;000000;8332.74;8708.5;8332.74;8689.29;0;0
NASDAQ 100;D;20200415;000000;8692.16;8692.16;8501.1;8593.55;0;0
NASDAQ 100;D;20200416;000000;8591.96;8793.27;8591.96;8763.5;0;0
NASDAQ 100;D;20200417;000000;8757.83;8874.29;8706.29;8832.67;0;0
NASDAQ 100;D;20200418;000000;8832.41;8832.41;8832.41;8832.41;0;0
NASDAQ 100;D;20200419;000000;8832.41;8832.41;8832.41;8832.41;0;0
NASDAQ 100;D;20200420;000000;8746.96;8855;8725.32;8725.32;0;0
NASDAQ 100;D;20200421;000000;8726.51;8726.51;8359.84;8413.68;0;0
NASDAQ 100;D;20200422;000000;8403;8701.59;8403;8661.47;0;0
NASDAQ 100;D;20200423;000000;8664.63;8795.81;8624.92;8640.52;0;0
NASDAQ 100;D;20200424;000000;8641.5;8791.36;8599.99;8786.6;0;0
NASDAQ 100;D;20200425;000000;8786.6;8786.6;8786.6;8786.6;0;0
NASDAQ 100;D;20200426;000000;8786.6;8786.6;8786.6;8786.6;0;0
NASDAQ 100;D;20200427;000000;8863.25;8887.51;8803.88;8840.32;0;0
NASDAQ 100;D;20200428;000000;8837.66;8918.24;8668.67;8677.19;0;0
NASDAQ 100;D;20200429;000000;8677.6;9025.82;8677.6;8980.2;0;0
NASDAQ 100;D;20200430;000000;8982.76;9022.86;8920.7;9004.85;0;0
NASDAQ 100;D;20200501;000000;9000.51;9000.51;8688.6;8719.93;0;0
NASDAQ 100;D;20200502;000000;8718.18;8718.18;8718.18;8718.18;0;0
NASDAQ 100;D;20200503;000000;8718.18;8718.18;8718.18;8718.18;0;0
NASDAQ 100;D;20200504;000000;8687.31;8836.57;8665.74;8834.11;0;0
NASDAQ 100;D;20200505;000000;8916.92;9031;8900.57;8929.9;0;0
NASDAQ 100;D;20200506;000000;8930.62;9065.51;8930.62;8985.91;0;0
NASDAQ 100;D;20200507;000000;8984.86;9136.18;8984.86;9100.02;0;0
NASDAQ 100;D;20200508;000000;9101.88;9224.49;9101.88;9220.35;0;0
NASDAQ 100;D;20200509;000000;9220.35;9220.35;9220.35;9220.35;0;0
NASDAQ 100;D;20200510;000000;9220.35;9220.35;9220.35;9220.35;0;0
NASDAQ 100;D;20200511;000000;9161.75;9346.27;9156.08;9300.16;0;0
NASDAQ 100;D;20200512;000000;9298.92;9354.32;9116.41;9116.41;0;0
NASDAQ 100;D;20200513;000000;9112.45;9209.45;8890.23;8999.88;0;0
NASDAQ 100;D;20200514;000000;9000.08;9093.94;8861.95;9093.94;0;0
NASDAQ 100;D;20200515;000000;9094.43;9155.14;8958.19;9154.52;0;0
NASDAQ 100;D;20200516;000000;9152.64;9152.64;9152.64;9152.64;0;0
NASDAQ 100;D;20200517;000000;9152.64;9152.64;9152.64;9152.64;0;0
NASDAQ 100;D;20200518;000000;9281.16;9367.54;9248.83;9334.41;0;0
NASDAQ 100;D;20200519;000000;9331.93;9422.87;9296.65;9296.65;0;0
NASDAQ 100;D;20200520;000000;9298.54;9498.18;9298.54;9484.45;0;0
NASDAQ 100;D;20200521;000000;9485.02;9515.05;9361.9;9382.72;0;0
NASDAQ 100;D;20200522;000000;9377.99;9421.93;9325.07;9412.7;0;0
NASDAQ 100;D;20200523;000000;9413.99;9413.99;9413.99;9413.99;0;0
NASDAQ 100;D;20200524;000000;9413.99;9413.99;9413.99;9413.99;0;0
NASDAQ 100;D;20200525;000000;9413.99;9413.99;9413.99;9413.99;0;0
NASDAQ 100;D;20200526;000000;9569.23;9569.23;9379.9;9391.26;0;0
NASDAQ 100;D;20200527;000000;9389.98;9443.24;9182.45;9441.71;0;0
NASDAQ 100;D;20200528;000000;9442.05;9568.89;9392.74;9414.95;0;0
NASDAQ 100;D;20200529;000000;9416.71;9573.05;9380.22;9573.05;0;0
NASDAQ 100;D;20200530;000000;9555.52;9555.52;9555.52;9555.52;0;0
NASDAQ 100;D;20200531;000000;9555.52;9555.52;9555.52;9555.52;0;0
NASDAQ 100;D;20200601;000000;9523.25;9609.38;9516.05;9598.89;0;0
NASDAQ 100;D;20200602;000000;9602.56;9659.42;9512.24;9657.31;0;0
NASDAQ 100;D;20200603;000000;9686.96;9729.11;9649.05;9704.58;0;0
NASDAQ 100;D;20200604;000000;9704.69;9741.74;9577.91;9629.64;0;0
NASDAQ 100;D;20200605;000000;9629.66;9846.63;9629.66;9828.86;0;0
NASDAQ 100;D;20200606;000000;9824.39;9824.39;9824.39;9824.39;0;0
NASDAQ 100;D;20200607;000000;9824.39;9824.39;9824.39;9824.39;0;0
NASDAQ 100;D;20200608;000000;9805.84;9903.13;9754.19;9903.13;0;0
NASDAQ 100;D;20200609;000000;9901.52;10006.9;9859.42;9968.62;0;0
NASDAQ 100;D;20200610;000000;9967.17;10155.04;9967.17;10093.21;0;0
NASDAQ 100;D;20200611;000000;10094.26;10094.26;9589.03;9589.03;0;0
NASDAQ 100;D;20200612;000000;9588.48;9848.68;9500.11;9668.59;0;0
NASDAQ 100;D;20200613;000000;9663.77;9663.77;9663.77;9663.77;0;0
NASDAQ 100;D;20200614;000000;9663.77;9663.77;9663.77;9663.77;0;0
NASDAQ 100;D;20200615;000000;9538.34;9809.28;9489.98;9777.55;0;0
NASDAQ 100;D;20200616;000000;9776.89;10010.36;9776.89;9944.75;0;0
NASDAQ 100;D;20200617;000000;9949.37;10058.65;9949.37;9982.48;0;0
NASDAQ 100;D;20200618;000000;9975.61;10018.45;9947.8;10015.83;0;0
NASDAQ 100;D;20200619;000000;10012.05;10121.55;9937.82;10010.08;0;0
NASDAQ 100;D;20200620;000000;10008.64;10008.64;10008.64;10008.64;0;0
NASDAQ 100;D;20200621;000000;10008.64;10008.64;10008.64;10008.64;0;0
NASDAQ 100;D;20200622;000000;10009;10134.64;9989.49;10130.33;0;0
NASDAQ 100;D;20200623;000000;10189.94;10305.96;10172.38;10211.06;0;0
NASDAQ 100;D;20200624;000000;10209.82;10232.42;9943.33;10002.07;0;0
NASDAQ 100;D;20200625;000000;10002.7;10107.94;9901.54;10106.08;0;0
NASDAQ 100;D;20200626;000000;10101.83;10101.83;9837.74;9849.01;0;0
NASDAQ 100;D;20200627;000000;9849.36;9849.36;9849.36;9849.36;0;0
NASDAQ 100;D;20200628;000000;9849.36;9849.36;9849.36;9849.36;0;0
NASDAQ 100;D;20200629;000000;9852.37;9962.81;9743.23;9962.81;0;0
NASDAQ 100;D;20200630;000000;9961.16;10185.35;9958;10172.35;0;0
NASDAQ 100;D;20200701;000000;10160.96;10321.77;10143.07;10279.25;0;0
NASDAQ 100;D;20200702;000000;10386.38;10432.55;10328.78;10344.47;0;0
NASDAQ 100;D;20200703;000000;10344.47;10344.47;10344.47;10344.47;0;0
NASDAQ 100;D;20200704;000000;10341.89;10341.89;10341.89;10341.89;0;0
NASDAQ 100;D;20200705;000000;10341.89;10341.89;10341.89;10341.89;0;0
NASDAQ 100;D;20200706;000000;10486.41;10625.1;10485.81;10605.86;0;0
NASDAQ 100;D;20200707;000000;10595.87;10704.93;10516.63;10523.53;0;0
NASDAQ 100;D;20200708;000000;10594.53;10668.3;10528.82;10667.03;0;0
NASDAQ 100;D;20200709;000000;10745.87;10785.96;10574.97;10755.22;0;0
NASDAQ 100;D;20200710;000000;10751.77;10842.06;10639.48;10836.33;0;0
NASDAQ 100;D;20200711;000000;10836.33;10836.33;10836.33;10836.33;0;0
NASDAQ 100;D;20200712;000000;10836.33;10836.33;10836.33;10836.33;0;0
NASDAQ 100;D;20200713;000000;10950.29;11069.26;10574.56;10601.27;0;0
NASDAQ 100;D;20200714;000000;10504.41;10701.88;10370.79;10694.6;0;0
NASDAQ 100;D;20200715;000000;10689.52;10780.4;10570.96;10701.68;0;0
NASDAQ 100;D;20200716;000000;10589.86;10658.82;10496.17;10620.5;0;0
